StudentID,GPA,SleepHours,SocialMediaHours,ExerciseHours,StudyHours,PartTimeJob,Major,Year,Device
2258,2.86,4,5,0,2,Yes,Social Science,Senior,Tablet
2259,2.63,7,7,3,6,No,Arts,Senior,Tablet
2260,2.87,9,3,2,6,No,Social Science,Freshman,Desktop
2261,3.55,6,2,0,7,Yes,Business,Junior,Phone
2262,3.2,5,6,0,7,No,Business,Senior,Tablet
2263,3.79,4,0,3,7,Yes,Social Science,Freshman,Phone
2264,2.89,5,4,3,1,Yes,STEM,Junior,Tablet
2265,3.21,8,1,0,3,Yes,Arts,Sophomore,Desktop
2266,3.26,6,2,0,3,No,Arts,Junior,Phone
2267,3.18,6,6,2,5,No,Social Science,Freshman,Desktop
2268,3.41,4,2,0,1,Yes,Social Science,Junior,Laptop
2269,2.47,9,7,0,5,No,STEM,Freshman,Tablet
2270,3.02,6,5,2,5,No,Arts,Senior,Laptop
2271,2.21,4,4,1,5,No,STEM,Sophomore,Laptop
2272,2.77,4,3,2,4,Yes,Arts,Senior,Laptop
2273,2.98,5,3,2,5,No,Social Science,Senior,Tablet
2274,3.3,6,3,3,6,No,Arts,Freshman,Desktop
2275,3.9,4,7,2,2,Yes,Arts,Freshman,Laptop
2276,3.2,5,1,0,6,Yes,Arts,Freshman,Phone
2277,3.49,7,6,0,6,No,STEM,Freshman,Tablet
2278,3.01,5,4,0,3,Yes,STEM,Senior,Desktop
2279,3.27,5,4,1,4,No,Arts,Freshman,Desktop
2280,2.14,4,3,0,5,Yes,Business,Freshman,Laptop
2281,2.51,8,3,1,3,No,STEM,Senior,Tablet
2282,2.72,8,5,0,1,Yes,Social Science,Sophomore,Laptop
2283,2.94,9,7,2,1,Yes,Social Science,Sophomore,Phone
2284,2.09,8,0,3,3,Yes,Arts,Junior,Desktop
2285,2.28,5,0,0,2,No,Social Science,Senior,Desktop
2286,2.55,9,2,1,3,No,STEM,Freshman,Tablet
2287,3.94,4,2,1,3,Yes,Business,Junior,Desktop
2288,2.66,6,4,3,4,Yes,Business,Sophomore,Tablet
2289,2.96,5,4,0,1,No,Business,Sophomore,Laptop
2290,2.39,5,1,2,1,No,Social Science,Senior,Phone
2291,3.22,9,1,0,5,No,Arts,Freshman,Tablet
2292,2.56,4,0,0,6,Yes,Social Science,Freshman,Laptop
2293,2.41,7,7,3,3,No,Arts,Junior,Phone
2294,3.03,5,2,0,3,No,Business,Sophomore,Desktop
2295,2.01,7,0,2,2,No,STEM,Junior,Phone
2296,2.02,7,7,1,7,No,Social Science,Junior,Phone
2297,2.44,8,0,3,7,Yes,STEM,Junior,Phone
2298,2.07,4,2,2,1,Yes,Business,Freshman,Desktop
2299,2.22,7,6,1,2,No,Arts,Sophomore,Tablet
2300,2.68,4,1,3,4,No,STEM,Junior,Tablet
2301,3.61,8,5,3,5,No,Social Science,Sophomore,Phone
2302,3.14,4,5,1,2,No,STEM,Sophomore,Laptop
2303,3.03,5,5,1,1,No,STEM,Junior,Laptop
2304,2.59,7,2,2,4,No,Social Science,Junior,Phone
2305,3.86,4,3,0,3,No,Arts,Senior,Phone
2306,2.79,6,3,0,4,Yes,Social Science,Freshman,Laptop
2307,2.17,4,3,0,6,Yes,Business,Sophomore,Phone
2308,3.23,7,4,0,2,No,Arts,Junior,Phone
2309,2.23,8,1,0,1,Yes,STEM,Junior,Tablet
2310,2.69,8,1,2,2,Yes,Social Science,Sophomore,Tablet
2311,3.01,7,6,3,3,Yes,Business,Junior,Phone
2312,3.75,5,6,2,7,Yes,Social Science,Senior,Phone
2313,2.99,5,4,2,3,Yes,Arts,Sophomore,Desktop
2314,3.4,8,0,2,1,No,Business,Junior,Tablet
2315,3.99,8,7,3,6,No,STEM,Sophomore,Phone
2316,2.26,7,6,2,5,No,Arts,Junior,Desktop
2317,2.55,5,5,2,4,No,Business,Junior,Desktop
2318,2.79,8,3,3,4,No,Arts,Freshman,Desktop
2319,2.84,5,5,2,3,Yes,STEM,Sophomore,Desktop
2320,2.82,8,3,0,2,No,Business,Freshman,Tablet
2321,3.82,4,5,1,7,Yes,Social Science,Junior,Desktop
2322,3.43,6,0,2,2,No,Social Science,Sophomore,Tablet
2323,3.22,9,7,1,6,No,STEM,Sophomore,Desktop
2324,2.62,4,5,2,5,No,Business,Senior,Desktop
2325,3.65,9,5,2,2,No,STEM,Senior,Laptop
2326,3.91,8,2,0,4,No,STEM,Junior,Tablet
2327,3.64,6,7,3,7,No,Arts,Junior,Laptop
2328,2.0,6,5,1,2,Yes,Social Science,Junior,Laptop
2329,3.27,8,2,3,7,No,STEM,Junior,Desktop
2330,2.1,8,1,0,5,No,Arts,Senior,Tablet
2331,2.52,5,7,0,4,Yes,STEM,Sophomore,Phone
2332,2.12,8,4,1,7,Yes,STEM,Freshman,Desktop
2333,3.21,7,7,3,2,No,STEM,Sophomore,Tablet
2334,3.37,8,7,0,4,Yes,Social Science,Sophomore,Laptop
2335,2.23,7,5,2,3,Yes,Business,Senior,Tablet
2336,2.77,8,1,2,3,No,Social Science,Sophomore,Desktop
2337,2.91,5,7,2,6,Yes,Arts,Sophomore,Tablet
2338,2.74,7,6,3,3,No,Business,Junior,Laptop
2339,2.24,4,6,2,2,No,Arts,Freshman,Tablet
2340,2.84,7,2,2,5,No,STEM,Sophomore,Tablet
2341,3.5,5,5,0,4,Yes,Business,Sophomore,Laptop
2342,2.14,9,5,0,7,No,Arts,Freshman,Desktop
2343,2.16,7,7,2,1,No,STEM,Junior,Phone
2344,2.71,8,0,2,3,Yes,Arts,Senior,Laptop
2345,3.88,8,1,0,3,Yes,Arts,Senior,Laptop
2346,3.34,9,3,1,1,No,Social Science,Sophomore,Desktop
2347,3.36,5,3,3,7,Yes,STEM,Junior,Desktop
2348,2.72,6,0,3,7,Yes,Social Science,Senior,Tablet
2349,3.19,8,2,0,1,Yes,Business,Senior,Laptop
2350,2.02,4,3,3,7,Yes,STEM,Senior,Tablet
2351,3.27,5,7,0,2,Yes,Social Science,Senior,Tablet
2352,3.83,7,3,0,7,No,Social Science,Senior,Desktop
2353,3.23,7,6,0,4,No,Business,Sophomore,Desktop
2354,3.75,4,6,0,7,Yes,Arts,Senior,Tablet
2355,3.45,8,4,1,3,No,Arts,Sophomore,Laptop
2356,2.24,5,1,2,5,No,Arts,Freshman,Laptop
2357,3.8,4,2,2,2,No,Business,Freshman,Tablet
2358,2.13,8,5,1,2,No,Social Science,Junior,Phone
2359,3.07,5,1,3,7,No,STEM,Sophomore,Phone
2360,2.28,7,2,3,5,No,Business,Junior,Desktop
2361,2.02,5,3,2,5,No,Arts,Freshman,Laptop
2362,2.84,9,4,3,6,No,Arts,Freshman,Tablet
2363,2.59,6,1,2,5,Yes,STEM,Freshman,Tablet
2364,2.97,5,3,2,7,Yes,Business,Freshman,Laptop
2365,3.15,6,2,1,7,No,Arts,Senior,Desktop
2366,2.09,5,1,3,1,No,Business,Freshman,Desktop
2367,2.25,6,5,1,3,No,Social Science,Senior,Phone
2368,3.12,9,1,2,6,No,Business,Senior,Laptop
2369,2.69,7,3,2,7,Yes,Social Science,Junior,Laptop
2370,3.46,8,7,2,1,No,STEM,Senior,Tablet
2371,3.3,6,7,0,6,Yes,Social Science,Junior,Laptop
2372,3.69,9,1,0,3,Yes,Social Science,Senior,Phone
2373,3.38,6,5,0,6,No,STEM,Senior,Laptop
2374,2.86,7,4,1,1,Yes,Arts,Freshman,Tablet
2375,3.35,6,4,2,4,No,STEM,Sophomore,Phone
2376,2.55,9,7,3,7,No,Business,Senior,Tablet
2377,2.61,9,3,1,3,Yes,STEM,Sophomore,Laptop
2378,3.58,4,2,1,2,No,Business,Sophomore,Desktop
2379,2.89,7,3,1,3,No,Arts,Sophomore,Laptop
2380,3.6,4,4,3,3,Yes,Business,Senior,Laptop
2381,3.64,7,0,2,3,Yes,STEM,Sophomore,Tablet
2382,3.72,6,0,0,4,No,STEM,Senior,Desktop
2383,3.83,9,1,2,7,No,Arts,Freshman,Laptop
2384,2.86,4,5,2,1,Yes,STEM,Senior,Phone
2385,2.64,6,7,1,7,Yes,Arts,Junior,Phone
2386,3.16,9,6,1,2,No,Arts,Freshman,Tablet
2387,2.74,7,6,1,1,No,STEM,Sophomore,Tablet
2388,3.2,9,6,0,6,Yes,Social Science,Sophomore,Desktop
2389,3.41,6,1,0,6,No,Business,Junior,Tablet
2390,3.38,4,0,0,6,No,Social Science,Freshman,Desktop
2391,2.75,4,4,2,1,No,Arts,Junior,Laptop
2392,2.33,9,1,1,5,Yes,Business,Sophomore,Phone
2393,2.86,6,6,3,4,No,Social Science,Senior,Phone
2394,2.29,5,6,2,5,Yes,STEM,Sophomore,Phone
2395,3.78,7,7,0,7,No,Social Science,Junior,Tablet
2396,2.69,7,3,3,6,No,Business,Senior,Tablet
2397,2.31,6,6,3,4,No,Business,Senior,Laptop
2398,2.05,5,5,1,1,No,Business,Sophomore,Tablet
2399,3.29,4,6,3,6,No,Business,Senior,Desktop
2400,3.27,8,3,0,1,No,Social Science,Freshman,Phone
2401,2.68,8,6,1,4,Yes,STEM,Sophomore,Laptop
2402,2.14,6,5,3,1,No,STEM,Sophomore,Desktop
2403,2.82,5,4,1,1,Yes,Business,Freshman,Desktop
2404,2.62,5,1,3,2,Yes,STEM,Sophomore,Tablet
2405,3.35,7,5,2,7,No,Social Science,Junior,Tablet
2406,3.21,4,3,2,5,No,STEM,Junior,Phone
2407,2.73,9,1,0,5,No,Arts,Sophomore,Laptop
2408,2.44,5,1,2,5,No,STEM,Freshman,Desktop
2409,3.98,9,3,2,3,No,Business,Senior,Tablet
2410,2.91,8,7,2,2,No,STEM,Freshman,Tablet
2411,3.38,9,0,3,6,Yes,STEM,Junior,Laptop
2412,2.28,4,6,3,6,No,STEM,Sophomore,Laptop
2413,2.97,4,5,1,6,No,STEM,Freshman,Tablet
2414,2.06,9,3,3,5,Yes,Arts,Senior,Tablet
2415,3.01,6,4,2,7,Yes,Social Science,Senior,Phone
2416,3.93,5,2,3,5,No,Business,Senior,Laptop
2417,2.77,6,3,0,7,Yes,Business,Senior,Desktop
2418,2.08,9,6,1,2,Yes,STEM,Freshman,Tablet
2419,2.06,5,6,1,7,Yes,Social Science,Senior,Tablet
2420,2.78,7,1,3,1,Yes,STEM,Junior,Tablet
2421,2.32,6,1,2,5,No,Arts,Senior,Tablet
2422,2.05,6,3,1,6,No,Social Science,Junior,Phone
2423,3.51,9,2,0,1,Yes,Social Science,Freshman,Laptop
2424,2.92,8,7,0,5,No,Social Science,Junior,Tablet
2425,2.58,9,3,1,4,Yes,Social Science,Freshman,Laptop
2426,3.8,6,2,2,3,No,STEM,Senior,Desktop
2427,2.23,5,7,2,5,No,Arts,Sophomore,Desktop
2428,3.91,8,2,3,4,No,Social Science,Junior,Desktop
2429,2.63,9,6,3,2,No,Business,Junior,Desktop
2430,3.78,9,6,1,4,No,Business,Sophomore,Laptop
2431,3.21,6,6,3,2,No,Arts,Freshman,Desktop
2432,3.65,6,4,3,5,No,Business,Freshman,Desktop
2433,3.97,7,6,3,2,No,STEM,Senior,Tablet
2434,2.58,9,5,0,4,No,STEM,Junior,Tablet
2435,3.92,6,1,3,7,No,Arts,Freshman,Tablet
2436,2.78,4,1,1,3,No,Social Science,Senior,Phone
2437,2.77,8,2,2,1,Yes,Business,Freshman,Tablet
2438,2.68,4,1,3,1,No,Business,Sophomore,Desktop
2439,3.08,8,0,2,3,Yes,Arts,Sophomore,Laptop
2440,2.31,9,7,3,6,Yes,Arts,Sophomore,Desktop
2441,3.11,7,2,1,1,Yes,Business,Senior,Laptop
2442,3.08,6,1,0,5,No,Social Science,Junior,Desktop
2443,3.52,6,0,1,6,No,Arts,Sophomore,Phone
2444,3.67,6,7,0,5,No,STEM,Sophomore,Tablet
2445,2.88,9,4,3,4,No,Business,Freshman,Desktop
2446,2.6,8,1,3,4,No,Arts,Sophomore,Tablet
2447,2.52,6,0,0,6,No,Arts,Junior,Phone
2448,2.39,4,3,1,6,No,Arts,Senior,Phone
2449,2.12,6,5,1,6,No,Business,Sophomore,Tablet
2450,2.68,9,3,0,6,Yes,STEM,Senior,Tablet
2451,2.54,7,0,3,2,No,STEM,Senior,Laptop
2452,3.93,4,2,0,7,No,Business,Junior,Tablet
2453,3.12,6,6,3,6,No,Arts,Freshman,Tablet
2454,2.69,6,6,0,7,No,Business,Freshman,Laptop
2455,3.16,5,6,3,6,No,Business,Senior,Desktop
2456,2.28,8,7,0,4,No,Arts,Sophomore,Laptop
2457,2.89,4,2,2,5,No,Business,Senior,Desktop
2458,3.25,5,7,3,7,No,Social Science,Freshman,Desktop
2459,2.98,7,1,1,4,Yes,STEM,Sophomore,Desktop
2460,2.8,8,6,0,1,No,Social Science,Freshman,Laptop
2461,3.99,4,3,1,2,No,Social Science,Junior,Laptop
2462,3.76,6,2,0,2,No,Social Science,Freshman,Phone
2463,3.25,4,2,1,5,No,Business,Sophomore,Desktop
2464,3.14,6,6,1,6,Yes,Arts,Sophomore,Laptop
2465,3.24,8,3,0,4,Yes,Business,Senior,Phone
2466,2.4,6,4,0,1,No,STEM,Sophomore,Desktop
2467,2.79,7,2,1,4,No,Business,Junior,Laptop
2468,2.08,9,6,1,6,Yes,Business,Freshman,Laptop
2469,2.95,6,5,1,6,Yes,Business,Senior,Laptop
2470,3.09,7,0,3,3,No,Business,Senior,Tablet
2471,2.46,9,7,3,4,Yes,Social Science,Sophomore,Phone
2472,3.93,8,1,2,5,Yes,Arts,Junior,Laptop
2473,3.82,8,2,3,4,Yes,STEM,Senior,Tablet
2474,3.44,4,5,3,2,No,STEM,Junior,Phone
2475,3.07,7,5,0,1,No,STEM,Junior,Phone
2476,3.74,7,2,2,7,Yes,Business,Freshman,Tablet
2477,2.26,5,4,2,5,No,STEM,Freshman,Phone
2478,3.58,5,0,3,3,Yes,Social Science,Freshman,Tablet
2479,2.25,9,1,0,1,Yes,Arts,Junior,Desktop
2480,3.59,9,2,0,1,Yes,Business,Freshman,Laptop
2481,2.55,5,7,2,7,Yes,Business,Senior,Tablet
2482,3.75,9,1,0,2,Yes,Social Science,Senior,Phone
2483,3.89,6,3,1,2,Yes,STEM,Sophomore,Phone
2484,2.3,5,5,3,2,No,Business,Junior,Desktop
2485,2.93,7,5,1,5,No,Business,Freshman,Desktop
2486,3.96,6,2,2,4,No,Social Science,Senior,Desktop
2487,2.97,9,2,2,1,No,Social Science,Junior,Desktop
2488,3.73,8,7,0,4,Yes,STEM,Junior,Desktop
2489,3.18,4,3,0,4,No,Arts,Freshman,Laptop
2490,2.75,5,4,2,2,Yes,Arts,Junior,Tablet
2491,2.57,8,2,2,4,No,STEM,Freshman,Desktop
2492,2.41,9,5,1,1,Yes,Arts,Freshman,Desktop
2493,3.52,7,1,1,1,No,Social Science,Freshman,Laptop
2494,2.77,4,0,0,6,No,Social Science,Junior,Tablet
2495,3.02,8,6,1,3,Yes,Social Science,Junior,Desktop
2496,2.98,4,1,0,5,No,Arts,Freshman,Tablet
2497,3.15,5,4,0,4,Yes,Arts,Junior,Tablet
2498,3.73,9,0,3,5,No,Business,Freshman,Laptop
2499,3.96,7,1,0,5,No,Business,Sophomore,Laptop
2500,2.82,9,1,1,5,Yes,Business,Junior,Desktop
2501,3.66,4,3,2,7,Yes,Arts,Junior,Phone
2502,3.53,8,6,2,6,Yes,Business,Sophomore,Laptop
2503,3.15,5,7,1,5,No,Social Science,Sophomore,Tablet
2504,3.91,5,4,2,6,Yes,Arts,Sophomore,Tablet
2505,2.4,9,5,0,1,No,STEM,Freshman,Desktop
2506,2.22,8,3,2,7,No,Arts,Freshman,Desktop
2507,3.71,8,0,1,4,Yes,Business,Senior,Desktop
2508,2.88,4,6,2,6,No,Arts,Sophomore,Tablet
2509,3.69,9,5,0,3,No,Business,Senior,Laptop
2510,3.79,9,3,0,5,Yes,Business,Freshman,Phone
2511,2.12,6,6,1,7,No,STEM,Junior,Laptop
2512,3.77,9,7,1,3,No,STEM,Sophomore,Phone
2513,2.9,5,4,1,1,No,Social Science,Junior,Laptop
2514,3.02,4,2,3,1,Yes,Business,Freshman,Desktop
2515,3.25,8,7,3,2,Yes,Arts,Sophomore,Tablet
2516,3.85,9,2,0,5,No,STEM,Senior,Phone
2517,2.04,4,0,3,2,No,STEM,Senior,Laptop
2518,2.95,9,2,3,7,No,Business,Freshman,Tablet
2519,3.38,8,3,2,3,Yes,Arts,Junior,Phone
2520,3.45,7,0,3,4,No,STEM,Freshman,Phone
2521,3.39,8,5,2,2,No,STEM,Junior,Tablet
2522,2.27,8,7,1,1,Yes,Arts,Freshman,Desktop
2523,2.6,8,7,2,5,Yes,STEM,Senior,Tablet
2524,2.72,9,4,2,3,No,Arts,Junior,Desktop
2525,3.61,6,0,1,6,No,Business,Freshman,Laptop
2526,2.56,8,5,1,7,No,STEM,Sophomore,Laptop
2527,2.42,5,7,0,7,No,Business,Senior,Tablet
2528,3.91,5,0,0,1,No,Arts,Senior,Desktop
2529,2.02,4,1,0,6,Yes,Business,Sophomore,Laptop
2530,4.0,6,1,0,7,No,Business,Freshman,Desktop
2531,3.35,4,0,2,4,No,Business,Junior,Desktop
2532,3.66,5,7,2,5,No,Social Science,Senior,Desktop
2533,2.59,5,6,0,4,Yes,Arts,Freshman,Tablet
2534,2.03,7,2,3,7,No,Arts,Sophomore,Desktop
2535,3.48,8,1,0,4,No,Arts,Junior,Tablet
2536,3.67,5,6,3,7,Yes,Arts,Freshman,Laptop
2537,3.48,9,6,1,5,Yes,Arts,Freshman,Laptop
2538,2.29,9,4,2,5,No,STEM,Senior,Phone
2539,3.51,4,5,2,6,No,STEM,Senior,Phone
2540,3.54,4,3,3,4,No,STEM,Junior,Laptop
2541,3.32,8,1,0,3,No,Business,Freshman,Desktop
2542,3.53,8,0,2,6,Yes,Business,Sophomore,Desktop
2543,3.69,7,2,3,5,No,Arts,Sophomore,Laptop
2544,3.23,6,3,1,1,No,Social Science,Junior,Laptop
2545,2.18,4,5,1,7,No,Arts,Freshman,Phone
2546,2.98,8,6,2,6,No,STEM,Senior,Desktop
2547,2.16,4,5,0,2,No,Arts,Freshman,Laptop
2548,2.82,8,7,3,3,Yes,Business,Senior,Phone
2549,2.81,5,1,2,7,Yes,Arts,Sophomore,Phone
2550,2.13,4,5,1,6,Yes,STEM,Junior,Desktop
2551,2.7,5,5,0,5,Yes,Arts,Junior,Phone
2552,2.22,4,2,3,5,No,Business,Junior,Phone
2553,3.62,6,7,2,3,No,Social Science,Senior,Tablet
2554,3.9,7,7,3,2,No,STEM,Sophomore,Laptop
2555,2.14,9,6,0,6,Yes,Arts,Sophomore,Desktop
2556,3.91,9,2,0,6,No,Business,Junior,Laptop
2557,3.05,9,2,1,4,No,STEM,Junior,Tablet
2558,2.6,5,0,0,1,Yes,STEM,Senior,Desktop
2559,2.15,8,5,2,5,No,Business,Senior,Laptop
2560,3.0,9,5,3,6,No,Arts,Freshman,Phone
2561,3.59,6,7,0,6,No,Arts,Senior,Desktop
2562,3.41,9,5,0,7,Yes,Arts,Freshman,Tablet
2563,2.1,4,4,2,7,No,STEM,Junior,Phone
2564,2.15,5,2,3,6,Yes,Social Science,Sophomore,Tablet
2565,2.81,4,3,3,2,Yes,STEM,Senior,Phone
2566,2.59,4,7,1,1,No,Arts,Sophomore,Laptop
2567,2.46,4,1,1,6,No,STEM,Senior,Laptop
2568,2.56,7,7,3,3,No,Social Science,Senior,Laptop
2569,3.61,7,6,2,5,No,STEM,Freshman,Tablet
2570,3.86,8,3,2,4,No,Business,Senior,Desktop
2571,2.81,5,6,1,7,Yes,Arts,Junior,Laptop
2572,3.81,6,0,0,3,No,Arts,Sophomore,Tablet
2573,2.64,6,0,2,5,Yes,Arts,Senior,Phone
2574,2.95,6,6,0,7,Yes,STEM,Sophomore,Laptop
2575,2.45,4,5,2,2,No,STEM,Sophomore,Phone
2576,3.28,7,3,3,7,No,STEM,Sophomore,Laptop
2577,3.96,5,5,1,1,No,Arts,Senior,Phone
2578,3.21,4,7,0,1,Yes,STEM,Freshman,Tablet
2579,2.72,7,4,0,5,Yes,Arts,Sophomore,Laptop
2580,3.3,7,0,3,3,Yes,STEM,Sophomore,Tablet
2581,2.25,9,0,2,4,Yes,Arts,Senior,Tablet
2582,3.78,9,3,0,2,Yes,Business,Senior,Phone
2583,3.01,5,0,2,5,No,STEM,Junior,Laptop
2584,2.9,5,4,3,2,No,Arts,Junior,Desktop
2585,3.17,5,4,1,1,No,Business,Freshman,Desktop
2586,3.25,4,4,0,6,No,Business,Freshman,Tablet
2587,2.14,8,1,2,6,Yes,Social Science,Freshman,Phone
2588,3.37,5,4,0,4,No,STEM,Freshman,Phone
2589,2.48,9,4,2,2,Yes,Arts,Sophomore,Phone
2590,3.43,8,1,2,5,No,Social Science,Senior,Laptop
2591,3.65,4,5,2,4,No,STEM,Junior,Laptop
2592,3.61,8,7,3,7,No,Business,Sophomore,Phone
2593,3.11,6,2,1,7,Yes,STEM,Senior,Desktop
2594,3.04,8,0,0,3,No,Arts,Senior,Desktop
2595,2.29,5,4,1,6,Yes,Business,Sophomore,Laptop
2596,3.55,4,0,2,5,Yes,Social Science,Sophomore,Phone
2597,2.54,5,3,2,2,Yes,STEM,Junior,Desktop
2598,2.99,9,0,1,4,No,STEM,Freshman,Desktop
2599,2.57,6,6,1,5,No,Social Science,Freshman,Laptop
2600,2.27,9,5,0,4,Yes,STEM,Junior,Laptop
2601,3.26,5,7,2,4,No,STEM,Junior,Desktop
2602,2.11,5,1,1,4,No,STEM,Freshman,Phone
2603,3.5,5,0,3,2,No,Business,Sophomore,Desktop
2604,2.64,7,0,2,5,Yes,Business,Freshman,Desktop
2605,2.0,6,0,2,1,No,Arts,Senior,Phone
2606,3.02,5,2,0,1,No,STEM,Senior,Laptop
2607,2.09,5,2,3,2,No,Arts,Junior,Phone
2608,2.55,9,3,0,7,No,Business,Freshman,Phone
2609,3.41,9,1,3,2,No,STEM,Freshman,Phone
2610,2.13,5,0,0,6,Yes,Arts,Senior,Phone
2611,3.68,4,0,3,4,Yes,STEM,Freshman,Laptop
2612,2.01,7,0,3,5,Yes,STEM,Junior,Desktop
2613,2.49,9,0,3,5,No,Social Science,Junior,Tablet
2614,3.48,4,2,1,3,Yes,Arts,Senior,Laptop
2615,2.63,7,5,2,3,No,Business,Freshman,Phone
2616,2.2,5,5,3,1,No,Arts,Freshman,Desktop
2617,2.72,6,3,1,3,No,Arts,Senior,Desktop
2618,2.54,8,6,1,3,No,Arts,Sophomore,Phone
2619,3.69,8,4,0,1,No,Social Science,Sophomore,Laptop
2620,2.63,5,1,2,6,No,STEM,Freshman,Phone
2621,3.58,9,5,2,7,No,Business,Junior,Desktop
2622,3.78,4,6,0,1,Yes,Social Science,Sophomore,Desktop
2623,2.87,6,7,2,7,No,Business,Freshman,Laptop
2624,3.82,7,7,0,3,No,Social Science,Sophomore,Tablet
2625,2.75,5,0,1,5,No,STEM,Senior,Phone
2626,3.93,6,7,1,3,No,Business,Sophomore,Tablet
2627,2.18,6,5,3,4,No,Arts,Sophomore,Desktop
2628,3.37,9,3,0,7,Yes,Social Science,Senior,Tablet
2629,2.99,7,4,1,7,No,Business,Junior,Phone
2630,2.78,6,5,1,4,Yes,STEM,Freshman,Phone
2631,3.27,9,3,0,4,Yes,Business,Junior,Desktop
2632,3.41,4,7,1,6,No,Social Science,Junior,Laptop
2633,2.01,9,2,2,2,No,STEM,Sophomore,Laptop
2634,2.33,4,4,1,4,Yes,Arts,Freshman,Desktop
2635,3.43,4,3,0,7,No,Social Science,Sophomore,Phone
2636,3.33,6,6,2,5,No,Social Science,Senior,Laptop
2637,3.93,9,5,2,7,No,STEM,Junior,Tablet
2638,3.52,4,2,1,7,No,Social Science,Junior,Desktop
2639,3.9,7,6,3,6,No,Business,Senior,Tablet
2640,3.41,6,3,2,2,Yes,Arts,Freshman,Phone
2641,2.6,9,3,0,2,No,Business,Junior,Laptop
2642,2.21,9,7,3,4,Yes,STEM,Junior,Phone
2643,3.56,8,6,3,3,Yes,Social Science,Freshman,Tablet
2644,3.29,9,5,2,7,No,Arts,Sophomore,Phone
2645,2.1,6,4,1,1,No,STEM,Senior,Phone
2646,2.72,7,2,3,3,Yes,Business,Freshman,Desktop
2647,3.91,9,7,1,3,Yes,Social Science,Senior,Desktop
2648,3.0,8,0,2,2,No,Social Science,Senior,Phone
2649,2.87,6,1,0,2,No,STEM,Junior,Desktop
2650,2.92,4,4,3,6,No,Business,Freshman,Phone
2651,2.42,5,7,0,6,Yes,Social Science,Senior,Tablet
2652,2.74,5,2,1,2,No,Business,Sophomore,Desktop
2653,2.74,4,6,1,5,Yes,Arts,Senior,Phone
2654,2.1,9,3,0,5,Yes,Social Science,Junior,Desktop
2655,3.54,5,6,2,1,No,Arts,Sophomore,Phone
2656,2.83,5,7,2,2,No,Social Science,Sophomore,Desktop
2657,3.64,4,2,3,4,Yes,STEM,Freshman,Laptop
2658,3.7,9,6,3,6,Yes,Social Science,Sophomore,Phone
2659,2.42,9,6,2,2,No,Social Science,Freshman,Laptop
2660,3.31,4,1,2,5,Yes,Business,Freshman,Phone
2661,2.94,9,5,0,2,Yes,Business,Sophomore,Laptop
2662,3.76,9,7,1,5,No,Arts,Freshman,Phone
2663,2.43,6,1,1,2,Yes,Arts,Freshman,Desktop
2664,3.36,6,7,3,7,Yes,Arts,Sophomore,Laptop
2665,3.22,4,0,2,4,No,Social Science,Junior,Desktop
2666,2.59,7,0,0,1,No,Social Science,Senior,Phone
2667,2.27,5,1,3,7,No,Arts,Freshman,Desktop
2668,3.3,6,4,0,4,No,STEM,Freshman,Phone
2669,3.48,5,4,2,5,No,STEM,Sophomore,Desktop
2670,2.63,8,6,2,6,No,Social Science,Senior,Laptop
2671,3.29,4,6,2,6,No,STEM,Senior,Phone
2672,2.79,7,3,1,3,Yes,STEM,Freshman,Desktop
2673,3.43,8,0,2,4,No,Arts,Sophomore,Phone
2674,2.4,8,7,3,2,No,STEM,Junior,Phone
2675,3.78,9,3,1,1,No,STEM,Senior,Phone
2676,2.57,8,0,0,2,No,Social Science,Junior,Tablet
2677,2.74,4,1,3,2,No,Social Science,Sophomore,Phone
2678,2.12,6,4,3,4,No,Social Science,Junior,Desktop
2679,2.22,4,6,0,1,Yes,STEM,Sophomore,Tablet
2680,3.03,6,4,1,3,Yes,Arts,Freshman,Desktop
2681,2.54,8,1,3,7,No,Business,Junior,Tablet
2682,3.67,8,3,3,2,Yes,Social Science,Freshman,Phone
2683,2.03,7,3,3,1,Yes,Social Science,Freshman,Laptop
2684,2.76,6,2,1,3,Yes,Social Science,Sophomore,Laptop
2685,2.67,8,6,1,7,Yes,Arts,Junior,Phone
2686,2.04,9,6,1,2,No,Business,Senior,Tablet
2687,2.25,5,7,3,1,Yes,Business,Junior,Desktop
2688,2.83,7,6,2,7,Yes,Social Science,Senior,Laptop
2689,2.99,4,0,0,4,Yes,STEM,Freshman,Phone
2690,2.81,7,3,2,6,No,Social Science,Freshman,Phone
2691,3.06,5,1,1,6,Yes,Social Science,Sophomore,Tablet
2692,3.19,6,3,3,2,No,STEM,Senior,Laptop
2693,2.02,4,4,3,2,Yes,STEM,Junior,Phone
2694,2.93,4,0,2,7,No,Social Science,Sophomore,Laptop
2695,3.93,6,6,2,1,No,Arts,Sophomore,Desktop
2696,3.04,7,7,0,6,Yes,Arts,Sophomore,Phone
2697,3.36,8,7,3,2,No,STEM,Junior,Phone
2698,2.62,7,7,2,3,No,Social Science,Sophomore,Desktop
2699,3.55,5,5,0,2,No,Arts,Junior,Phone
2700,3.55,9,2,1,6,No,Social Science,Sophomore,Tablet
2701,3.04,8,0,2,5,No,Social Science,Senior,Desktop
2702,3.95,7,4,1,6,No,Social Science,Freshman,Tablet
